CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,DEPARTAMENTAL,FORMATO,HORARIO
05-01-0310-46,05-033,ESCUINTLA,ESCUINTLA,LICEO PREUNIVERSITARIO CIENCIA Y TECNOLOGIA,6 AVE 2-52 ZONA 1,51230832,REMY ARTURO SINAY GUDIEL,SILVIA YANIRA MELENDEZ AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0312-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO CON COMPUTACION EL QUETZAL,3 CALLE 3-95 ZONA 2 COLONIA EL QUETZAL,78881070,REMY ARTURO SINAY GUDIEL,MARIANELA ECHEVERRIA TRIGUEROS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0314-46,05-033,ESCUINTLA,ESCUINTLA,LICEO MIXTO EDUCATIVO DE FORMACION INTEGRAL LIMEFI,3 AVENIDA A 1-92 ZONA 1,35368700,REMY ARTURO SINAY GUDIEL,RUTH LORENA AREVALO OSORIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0317-46,05-033,ESCUINTLA,ESCUINTLA,LICEO MIXTO EDUCATIVO DE FORMACION INTEGRAL LIMEFI,3 AVENIDA A 1-92 ZONA 1,35368700,REMY ARTURO SINAY GUDIEL,RUTH LORENA AREVALO OSORIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,PRESENCIAL,FIN_DE_SEMANA
05-01-0320-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO PARTICULAR MIXTO DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ,4 AVENIDASUR 15-20 ZONA 4,78895255,REMY ARTURO SINAY GUDIEL,SALOMON ALVAREZ ANDRADE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,PRESENCIAL,FIN_DE_SEMANA
05-01-0323-46,05-033,ESCUINTLA,ESCUINTLA,LICEO ESPANOL AMERICANO,1 AVENIDA 0-06 ZONA 4 COLONIA LOS NARANJALES,78897037,REMY ARTURO SINAY GUDIEL,YARISA RUBY SAMAYOA BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,PRESENCIAL,FIN_DE_SEMANA
05-01-0325-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCACIONAL GUATEMALTECO DEL SUR,3 AVENIDA 5-52 ZONA 1,78894544,REMY ARTURO SINAY GUDIEL,NIDIA AMARILIS GALVEZ CHAVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,PRESENCIAL,FIN_DE_SEMANA
05-01-0338-46,05-033,ESCUINTLA,ESCUINTLA,CORPORACION DEL LICEO EDUCATIVO TECNICO EVANGELICO SOCIEDAD ANONIMA,1 AVENIDA 5-80 ZONA 4,78899679,REMY ARTURO SINAY GUDIEL,IRMA MARIA BARRIOS Y BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0342-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO HISPANOAMERICANO HACIENDA VERDE,2 CALLEJON 2 CALLE GRANJA NO 2 CANTON LOS VOLADORES ZONA 3,40133449,REMY ARTURO SINAY GUDIEL,EVELYN SUSANA TRABANINO RODAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0344-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO PRIVADO CULTURAL INFORMATICO Y CIENTIFICO IPCIC,3 CALLE 2-23 ZONA 2 COLONIA EL FERROCARRILERO,41862567,REMY ARTURO SINAY GUDIEL,EDNA TOMASITA HERINCX RUIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0347-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO GRATIA,CALLEJON PUENTE DE PALO GRANJA SAN JOSE CANTON PUENTE DE PALO,33674187,REMY ARTURO SINAY GUDIEL,MARIA DEL ROSARIO REYES OLIVA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0348-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO PARTICULAR MIXTO DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ,4 AVENIDA 15-20 ZONA 4,78895255,REMY ARTURO SINAY GUDIEL,SALOMON ALVAREZ ANDRADE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,PRESENCIAL,FIN_DE_SEMANA
05-01-0350-46,05-033,ESCUINTLA,ESCUINTLA,LICEO EVANGELICO EL EDEN,6 AVENIDA 13-86 ZONA 1,41261831,REMY ARTURO SINAY GUDIEL,SANDRA JUDITH COLLADO SOLARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,PRESENCIAL,FIN_DE_SEMANA
05-01-0359-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO Y FORMACION HUMANA DE MARIA,3 CALLE A 1-43 ZONA 1,42065584,REMY ARTURO SINAY GUDIEL,ERICK IVAN RIVERA MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0360-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO CAMPUS SUR,1 AVENIDA CASA NO 1 ZONA 4 COLONIA LA INDUSTRIA,77254989,REMY ARTURO SINAY GUDIEL,EVELYN SAMANTHA PEREZ ROSAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0364-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO TECNICO DE CAPACITACION Y PRODUCTIVIDAD INTECAP,4 CALLE 16 AVENIDA ZONA 5 COLONIA HUNAPU,77903232,REMY ARTURO SINAY GUDIEL,DANIEL EDMUNDO ARREAZA NAVAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0368-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO COMERCIAL DE COMPUTOS AVANZADOS,4 AVENIDA 15-94 SUR FINAL,78898958,REMY ARTURO SINAY GUDIEL,NILDA JANETHE IBARRA BARRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,PRESENCIAL,FIN_DE_SEMANA
05-01-0369-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO EL BOSQUE,1 CALLE A 4-52 ZONA 2 COLONIA EL QUETZAL,56932945,REMY ARTURO SINAY GUDIEL,EMILSA NOEMI GARCIA FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,PRESENCIAL,FIN_DE_SEMANA
05-01-0381-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO INTEGRAL HISPANOAMERICANO JUNIOR,9 AVENIDA 6 CALLE LOTE NO 9 ZONA 3 LOTIFICACION PREMIER,58559720,REMY ARTURO SINAY GUDIEL,MARITZA COLLADO SOLARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0382-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO INTEGRAL HISPANOAMERICANO JUNIOR,9 AVENIDA 6 CALLE ZONA 3 LOTIFICACION PREMIER,58559720,REMY ARTURO SINAY GUDIEL,MARITZA COLLADO SOLARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0387-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO CRISTIANO MONTE MORIAH,2 AVENIDA 3-80 ZONA 3 COLONIA AGUAS VIVAS,77254128,REMY ARTURO SINAY GUDIEL,MELY NOHEMI MEJIA CASTILLO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0388-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO LICEO NUEVA VISION SAN GABRIEL,CALLE PRINCIPAL LOTE 44 ZONA 0,47174315,REMY ARTURO SINAY GUDIEL,FLORENCIA RODRIGUEZ RAMIREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0402-46,05-028,ESCUINTLA,ESCUINTLA,PROGRAMA NACIONAL DE EDUCACION ALTERNATIVA PRONEA,LOCAL 37 37 A CALLECALLE PLAZA PALMERAS 1 AVENIDA BARRIO SAN PEDRO EL PITO ZONA 2,22504723,CLAUDIA YADIRA GUZMAN MONTEPEQUE DE AREVALO,CLAUDIA YADIRA GUZMAN MONTEPEQUE,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,REMOTO,FLEXIBLE
05-01-0403-46,05-033,ESCUINTLA,ESCUINTLA,LICEO FUENTE DE VIDA,LOTE 158 FLORIDO ACEITUNO,56211051,REMY ARTURO SINAY GUDIEL,DIOGENES BAUDILIO FIGUEROA CRUZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0405-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO BILINGUE CON COMPUTACION DEL PRADO,2 AVENIDA 1-99 ZONA 2 COLONIA DEL FERROCARRILERO,78892172,REMY ARTURO SINAY GUDIEL,ALICIA ODETH DIAZ TEJADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0410-46,05-033,ESCUINTLA,ESCUINTLA,CORPORACION DEL LICEO EDUCATIVO TECNICO EVANGELICO SA,1 AVENIDA 5-80 ZONA 4,78899679,REMY ARTURO SINAY GUDIEL,IRMA MARIA BARRIOS Y BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0411-46,05-022,ESCUINTLA,ESCUINTLA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSENANZA,COMUIDAD AGRAGIRA SAN ANDRES OSUNA,54293707,EMILSA NOEMI GARCIA FUENTES DE ORELLANA,CARMEN DANIELA ILLESCAS GARCIA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0417-46,05-028,ESCUINTLA,ESCUINTLA,CENTRO DE EDUCACION EXTRAESCOLAR CEEX DEPARTAMENTAL,LOCAL 37 37 A CENTRO COMERCIAL PLAZA PALMERAS 1 AVE BARRIO SAN PEDRO EL PITO ZONA 2,79625252,CLAUDIA YADIRA GUZMAN MONTEPEQUE DE AREVALO,RICARDO ALBERTO LOPEZ ALVAREZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,SEMIPRESENCIAL,FLEXIBLE
05-01-0420-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO TECNOLOGICO MODERNO,MANZANA 34 LOTE 412 ZONA 03 COLONIA EL MANGO,54329507,REMY ARTURO SINAY GUDIEL,MILVIA ELICENA MEZA ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,FIN_DE_SEMANA
05-01-0421-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO TECNICO CIENCIAS INDUSTRIALES,2 CALLE 3-28 ZONA 1,78898879,REMY ARTURO SINAY GUDIEL,MAYRON USIEL LOAIZA GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,FIN_DE_SEMANA
05-01-0423-46,05-033,ESCUINTLA,ESCUINTLA,LICEO PREUNIVERSITARIO CIENCIA Y TECNOLOGIA,6 AVE 2-52 ZONA 1,79371440,REMY ARTURO SINAY GUDIEL,SILVIA YANIRA MELENDEZ AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,FIN_DE_SEMANA
05-01-0425-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO MIXTO PARTICULAR DE EDUCACION BASICA Y DIVERSIFICADA ALMA LIBERTAD PEREZ MARTINEZ,ESCUELA OFICIAL RURAL MIXTA GONZALO ADOLFO SANTIZO 4 AVENIDA 22-04 ZONA 5 COLONIA CANAVERAL 1,58342002,REMY ARTURO SINAY GUDIEL,SANDRA YANETH DAVILA MENDOZA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,UN_DIA_SEMANA
05-01-0427-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO DE ESTUDIOS AVANZADOS EL SABER IDEAS,8 CALLE 5-42 ZONA 1,78893628,REMY ARTURO SINAY GUDIEL,VIVIAN JANETH ESTEVEZ REGIL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,UN_DIA_SEMANA
05-01-0429-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO DE FORMACION Y DESARROLLO CON COMPUTACION RALIAN,2 CALLE A 3-50 ZONA 3 COLONIA EL RECREO,41016519,REMY ARTURO SINAY GUDIEL,LILIAN ARGENTINA PANIAGUA AJIN DE CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,FIN_DE_SEMANA
05-01-0430-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO DE FORMACION Y DESARROLLO CON COMPUTACION RALIAN,2 CALLE A 3-50 ZONA 3 COLONIA EL RECREO,41016519,REMY ARTURO SINAY GUDIEL,LILIAN ARGENTINA PANIAGUA AJIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,PRESENCIAL,FIN_DE_SEMANA
05-01-0432-46,05-033,ESCUINTLA,ESCUINTLA,LICEO EVANGELICO EL EDEN,6 AVENIDA 13-86 ZONA 1,41261831,REMY ARTURO SINAY GUDIEL,SANDRA JUDITH COLLADO SOLARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,UN_DIA_SEMANA
05-01-0434-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO INTEGRAL HISPANOAMERICANO,1 6-60 ZONA 4,58559720,REMY ARTURO SINAY GUDIEL,MARITZA COLLADO SOLARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,UN_DIA_SEMANA
05-01-0436-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO CARROUSEL,25 CALLE 0-09 ZONA 5 CANAVERAL IV,52087048,REMY ARTURO SINAY GUDIEL,SANDRA EUGENIA MENDIZABAL VALDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,UN_DIA_SEMANA
05-01-0438-46,05-033,ESCUINTLA,ESCUINTLA,LICEO FUENTE DE VIDA,LOTE 158 FLORIDO ACEITUNO,56211051,REMY ARTURO SINAY GUDIEL,DIOGENES BAUDILIO FIGUEROA CRUZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,UN_DIA_SEMANA
05-01-0439-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO DE FORMACION Y DESARROLLO CON COMPUTACION RALIAN,2 CALLE A 3-50 ZONA 3 COLONIA EL RECREO,41016519,REMY ARTURO SINAY GUDIEL,LILIAN ARGENTINA PANIAGUA AJIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,FIN_DE_SEMANA
05-01-0442-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO INTERNACIONAL FUTURE LEARNING CENTER FLC,KM 60 LA FELICIDAD SALIDA A PUERTO SAN JOSE,47691929,REMY ARTURO SINAY GUDIEL,JESSICA JEANNETTE SAGASTUME HICKS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,UN_DIA_SEMANA
05-01-0447-46,05-033,ESCUINTLA,ESCUINTLA,CORPORACION DEL LICEO EDUCATIVO TECNICO EVANGELICO SA,1 AVENIDA 5-80 ZONA 4,78899679,REMY ARTURO SINAY GUDIEL,IRMA MARIA BARRIOS Y BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,ESCUINTLA,REMOTO,FLEXIBLE
05-01-0449-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO EL BOSQUE,1 CALLE A 4-52 ZONA 2 COLONIA EL QUETZAL,56932945,REMY ARTURO SINAY GUDIEL,EMILSA NOEMI GARCIA FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,UN_DIA_SEMANA
05-01-0451-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO PARTICULAR MIXTO DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ,4 AVENIDA 15-20 ZONA 4,41506887,REMY ARTURO SINAY GUDIEL,SALOMON ALVAREZ ANDRADE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,FIN_DE_SEMANA
05-01-0453-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO HISPANOAMERICANO HACIENDA VERDE,2 CALLEJON 2 CALLE GRANJA NO 2 CANTON LOS VOLADORES ZONA 3,40133449,REMY ARTURO SINAY GUDIEL,EVELYN SUSANA TRABANINO RODAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,UN_DIA_SEMANA
05-01-0455-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO COMERCIAL DE COMPUTOS AVANZADOS,4 AVENIDA 15-94 SUR FINAL,78898958,REMY ARTURO SINAY GUDIEL,NILDA JANETHE IBARRA BARRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,DOS_DIAS_SEMANA
05-01-0457-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO NACIONAL DE BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ SALOMON ALVAREZ ANDRADE,4 AVENIDA 15-20 ZONA 4,78897815,REMY ARTURO SINAY GUDIEL,CESAR BENJAMIN LARIOS CASTILLO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0459-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO BILINGUE JARDIN AMERICANO,3 CALLE SECTOR B LOTE 21 COLONIA JACARANDAS 1 ZONA 3,78898449,REMY ARTURO SINAY GUDIEL,CLAUDIA ARGENTINA JIMENEZ PRADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,UN_DIA_SEMANA
05-01-0461-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO JAVIER CAST,6 AVENIDA 0-82 ZONA 4 COLONIA LOS NARANJALES,58651151,REMY ARTURO SINAY GUDIEL,SILVIA LORENA CAMBRAN RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,DOS_DIAS_SEMANA
05-01-0463-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO OFICIAL MIXTO DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ PALMERAS,KM_685 CARRETERA A TAXISCO GRANJA MODELO DE REHABILITACION CANADA COBERTURA EN ALTA SEGURIDAD,54953504,REMY ARTURO SINAY GUDIEL,LUDDIN FEDERICO ALVAREZ DUARTE,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0464-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO INTEGRAL MAREM,ALDEA GUADALUPE EL ZAPOTE,41937993,REMY ARTURO SINAY GUDIEL,DENIFFE RAQUEL CIFUENTES LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,UN_DIA_SEMANA
05-01-0465-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO INTEGRAL MAREM,ALDEA GUADALUPE EL ZAPOTE,41937993,REMY ARTURO SINAY GUDIEL,DENIFFE RAQUEL CIFUENTES LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,PRESENCIAL,FIN_DE_SEMANA
05-01-0467-46,05-033,ESCUINTLA,ESCUINTLA,LICEO EDUCATIVO IREMAR,CALZADA CONCEPCION ZONA 2 COLONIA LA POPULAR,47701980,REMY ARTURO SINAY GUDIEL,VILMA ARACELY ORELLANA RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,UN_DIA_SEMANA
05-01-0468-46,05-033,ESCUINTLA,ESCUINTLA,LICEO EDUCATIVO IREMAR,CALZADA CONCEPCION ZONA 2 COLONIA LA POPULAR,47701980,REMY ARTURO SINAY GUDIEL,VILMA ARACELY ORELLANA RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,PRESENCIAL,FIN_DE_SEMANA
05-01-0471-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO BANAPORT,4 A CALLE SECCION CALLE LOTE B COLONIA HUNAPU ZONA 5,48571381,REMY ARTURO SINAY GUDIEL,AGUSTINA FLORENTINA YAT TOJIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,UN_DIA_SEMANA
05-01-0472-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO BANAPORT,4 A CALLE SECCION CALLE LOTE B COLONIA HUNAPU ZONA 5,48571381,REMY ARTURO SINAY GUDIEL,AGUSTINA FLORENTINA YAT TOJIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,PRESENCIAL,FIN_DE_SEMANA
05-01-0473-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO INTERNACIONAL FUTURE LEARNING CENTER FLC,KM 60 LA FELICIDAD SALIDA A PUERTO SAN JOSE,47691929,REMY ARTURO SINAY GUDIEL,JESSICA JEANNETTE SAGASTUME HICKS DE TZORIN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0475-46,05-033,ESCUINTLA,ESCUINTLA,LICEO ESPANOL AMERICANO,1 AVENIDA 0-06 ZONA 4 COLONIA LOS NARANJALES,78897037,REMY ARTURO SINAY GUDIEL,YARISA RUBY SAMAYOA BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,ESCUINTLA,SEMIPRESENCIAL,FIN_DE_SEMANA
05-01-0657-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCACIONAL GUATEMALTECO DEL SUR,3 AVENIDA 5-52 ZONA 1 ESCUINTLA,78894544,REMY ARTURO SINAY GUDIEL,NIDIA AMARILIS GALVEZ CHAVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0666-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO DE SISTEMAS EN INFORMATICA,1AVENIDA 5-80 ZONA 4,78880429-78880419,REMY ARTURO SINAY GUDIEL,DIANA PAOLA PEREIRA RODRIGUEZ DE NORIEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-0721-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO COMERCIAL DE COMPUTOS AVANZADOS INCCAV,4 AVENIDA 15-94 SUR FINAL,78892791,REMY ARTURO SINAY GUDIEL,NILDA JANETHE IBARRA BARRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-2121-46,05-033,ESCUINTLA,ESCUINTLA,LICEO ESPANOL AMERICANO,1 AVENIDA 0-06 ZONA 4 COLONIA LOS NARANJALES,78897037,REMY ARTURO SINAY GUDIEL,YARISA RUBY SAMAYOA BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-2253-46,05-033,ESCUINTLA,ESCUINTLA,LICEO RAFAEL ALVAREZ OVALLE,5 AVENIDA 6-61 ZONA 1,47107155,REMY ARTURO SINAY GUDIEL,EDGAR RAFAEL HURTARTE GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,ESCUINTLA,PRESENCIAL,DIARIO
05-01-2511-46,05-033,ESCUINTLA,ESCUINTLA,ESCUELA NORMAL DE EDUCACION FISICA,KM 54 CARRETERA AL PACIFICO,58729748,REMY ARTURO SINAY GUDIEL,CELESTE MARY SILVA DUARTE,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,ESCUINTLA,PRESENCIAL,DIARIO
